currency,horizon,model,window_idx,explanation_len,news_grounding_rate,n_factors_cited,coherence_score,confidence_score,abs_pred_error,directional_accuracy
USDSGD,1,llama3-8b,0,55,0.7,2,0.6,0.5,0.0013000482559204496,
USDSGD,1,llama3-8b,1,53,0.7,3,0.65,0.5,0.0013000482559204496,
USDSGD,1,llama3-8b,2,49,0.7,4,0.694,0.5,0.005080032920837363,
USDSGD,1,llama3-8b,3,34,0.2,3,0.504,0.7,0.004950009155273438,
USDSGD,1,llama3-8b,4,48,0.7,3,0.638,0.5,0.0019199487686154537,
USDSGD,1,llama3-8b,5,55,0.7,2,0.6,0.5,0.0021099409103393363,
USDSGD,1,llama3-8b,6,36,0.1,2,0.466,0.7,0.00028999576568611296,
USDSGD,1,llama3-8b,7,34,0.2,3,0.504,0.8,0.0013899957656859918,
USDSGD,1,llama3-8b,8,55,0.7,2,0.6,0.5,0.0013899957656859918,
USDSGD,1,llama3-8b,9,55,0.7,2,0.6,0.5,0.0035100137710570856,
USDSGD,1,llama3-8b,10,34,0.2,3,0.504,0.8,0.003050029754638972,
USDSGD,1,llama3-8b,11,34,0.2,3,0.504,0.8,0.0025500501632691464,
USDSGD,1,llama3-8b,12,53,0.7,3,0.65,0.5,0.0048099805831909315,
USDSGD,1,llama3-8b,13,34,0.2,3,0.504,0.8,0.0007400409698485877,
USDSGD,1,llama3-8b,14,54,0.7,2,0.6,0.5,0.0013400409698487437,
USDSGD,1,llama3-8b,15,60,0.7,4,0.7,0.5,0.0013400409698487437,
USDSGD,1,llama3-8b,16,51,0.7,2,0.6,0.5,0.0010000560760499155,
USDSGD,1,llama3-8b,17,51,0.7,3,0.6,0.5,0.002770025825500566,
USDSGD,1,llama3-8b,18,50,0.7,2,0.6,0.5,0.003969980430603037,
USDSGD,1,llama3-8b,19,57,0.7,5,0.7,0.5,0.007850023651122973,
USDSGD,1,qwen2.5-7b,0,39,0.2,4,0.584,0.7,0.0013000482559204496,
USDSGD,1,qwen2.5-7b,1,38,0.2,3,0.528,0.7,0.0013000482559204496,
USDSGD,1,qwen2.5-7b,2,37,0.2,3,0.522,0.7,0.005080032920837363,
USDSGD,1,qwen2.5-7b,3,33,0.2,3,0.498,0.7,0.004950009155273438,
USDSGD,1,qwen2.5-7b,4,36,0.2,3,0.466,0.7,0.0019199487686154537,
USDSGD,1,qwen2.5-7b,5,35,0.2,3,0.51,0.7,0.0021099409103393363,
USDSGD,1,qwen2.5-7b,6,33,0.2,3,0.498,0.7,0.00028999576568611296,
USDSGD,1,qwen2.5-7b,7,49,0.2,3,0.594,0.7,0.0013899957656859918,
USDSGD,1,qwen2.5-7b,8,34,0.2,3,0.504,0.7,0.0013899957656859918,
USDSGD,1,qwen2.5-7b,9,32,0.2,4,0.492,0.7,0.0035100137710570856,
USDSGD,1,qwen2.5-7b,10,33,0.2,3,0.498,0.7,0.003550029754638917,
USDSGD,1,qwen2.5-7b,11,37,0.2,3,0.522,0.7,0.0025500501632691464,
USDSGD,1,qwen2.5-7b,12,46,0.2,3,0.526,0.7,0.0048099805831909315,
USDSGD,1,qwen2.5-7b,13,37,0.2,5,0.572,0.7,0.0007400409698485877,
USDSGD,1,qwen2.5-7b,14,36,0.2,4,0.516,0.7,0.0013400409698487437,
USDSGD,1,qwen2.5-7b,15,37,0.2,4,0.572,0.7,0.0013400409698487437,
USDSGD,1,qwen2.5-7b,16,35,0.2,4,0.51,0.7,0.0010000560760499155,
USDSGD,1,qwen2.5-7b,17,33,0.2,3,0.448,0.7,0.002770025825500566,
USDSGD,1,qwen2.5-7b,18,38,0.2,5,0.628,0.7,0.003969980430603037,
USDSGD,1,qwen2.5-7b,19,58,0.2,4,0.65,0.7,0.007850023651122973,
USDSGD,1,mistral-7b,0,38,0.2,3,0.478,0.65,0.0019000482559203835,
USDSGD,1,mistral-7b,1,38,0.2,3,0.478,0.65,0.0019000482559203835,
USDSGD,1,mistral-7b,2,47,0.2,2,0.582,0.65,0.004480032920837429,
USDSGD,1,mistral-7b,3,47,0.2,3,0.532,0.75,0.005650009155273361,
USDSGD,1,mistral-7b,4,41,0.2,2,0.546,0.7,0.0032199487686155326,
USDSGD,1,mistral-7b,5,48,0.2,3,0.638,0.65,0.0012099409103394354,
USDSGD,1,mistral-7b,6,44,0.2,4,0.564,0.7,0.0006899957656860689,
USDSGD,1,mistral-7b,7,43,0.2,3,0.508,0.75,0.0026899957656860707,
USDSGD,1,mistral-7b,8,43,0.2,3,0.508,0.75,0.0016899957656859588,
USDSGD,1,mistral-7b,9,45,0.2,2,0.52,0.7,0.0038100137710570525,
USDSGD,1,mistral-7b,10,50,0.2,3,0.65,0.75,0.00205002975463886,
USDSGD,1,mistral-7b,11,43,0.1,3,0.508,0.7,0.003650050163269025,
USDSGD,1,mistral-7b,12,49,0.2,3,0.644,0.7,0.0071099805831909,
USDSGD,1,mistral-7b,13,43,0.2,2,0.558,0.65,0.0020400409698486666,
USDSGD,1,mistral-7b,14,47,0.2,2,0.532,0.65,0.0020400409698486666,
USDSGD,1,mistral-7b,15,46,0.2,3,0.526,0.65,0.0020400409698486666,
USDSGD,1,mistral-7b,16,41,0.2,2,0.546,0.65,0.0017000560760498384,
USDSGD,1,mistral-7b,17,41,0.2,2,0.546,0.65,0.003170025825500522,
USDSGD,1,mistral-7b,18,44,0.2,2,0.514,0.7,0.004769980430602949,
USDSGD,1,mistral-7b,19,40,0.2,2,0.54,0.65,0.006450023651123127,
