currency,horizon,model,window_idx,explanation_len,news_grounding_rate,n_factors_cited,coherence_score,confidence_score,abs_pred_error,directional_accuracy
USDSGD,1,llama3-8b,0,44,0.2,3,0.564,0.7,0.001909968376159643,
USDSGD,1,llama3-8b,1,42,0.2,4,0.652,0.7,0.004810026931762801,
USDSGD,1,llama3-8b,2,43,0.2,4,0.608,0.7,0.002799951744079543,
USDSGD,1,llama3-8b,3,43,0.2,3,0.558,0.7,0.0013000482559204496,
USDSGD,1,llama3-8b,4,62,0.8,5,0.7,0.5,0.0013000482559204496,
USDSGD,1,llama3-8b,5,43,0.2,3,0.558,0.7,0.005080032920837363,
USDSGD,1,llama3-8b,6,68,0.8,4,0.7,0.5,0.004950009155273438,
USDSGD,1,llama3-8b,7,43,0.2,4,0.658,0.7,0.0019199487686154537,
USDSGD,1,llama3-8b,8,45,0.2,3,0.57,0.7,0.0021099409103393363,
USDSGD,1,llama3-8b,9,43,0.2,3,0.558,0.7,0.00028999576568611296,
USDSGD,1,llama3-8b,10,68,0.8,4,0.7,0.5,0.0013899957656859918,
USDSGD,1,llama3-8b,11,52,0.2,3,0.6,0.7,0.0013899957656859918,
USDSGD,1,llama3-8b,12,60,0.5,5,0.7,0.5,0.0035100137710570856,
USDSGD,1,llama3-8b,13,62,0.8,5,0.7,0.5,0.003550029754638917,
USDSGD,1,llama3-8b,14,67,0.7,4,0.7,0.5,0.0025500501632691464,
USDSGD,1,llama3-8b,15,43,0.2,4,0.658,0.7,0.0048099805831909315,
USDSGD,1,llama3-8b,16,44,0.2,3,0.564,0.7,0.0007400409698485877,
USDSGD,1,llama3-8b,17,43,0.2,3,0.558,0.7,0.0013400409698487437,
USDSGD,1,llama3-8b,18,67,0.8,4,0.7,0.5,0.0013400409698487437,
USDSGD,1,llama3-8b,19,48,0.2,3,0.688,0.7,0.0010000560760499155,
USDSGD,1,qwen2.5-7b,0,48,0.2,3,0.588,0.7,0.001909968376159643,
USDSGD,1,qwen2.5-7b,1,52,0.2,4,0.65,0.7,0.004810026931762801,
USDSGD,1,qwen2.5-7b,2,59,0.2,2,0.6,0.7,0.002799951744079543,
USDSGD,1,qwen2.5-7b,3,52,0.2,4,0.65,0.7,0.0013000482559204496,
USDSGD,1,qwen2.5-7b,4,54,0.2,2,0.6,0.7,0.0013000482559204496,
USDSGD,1,qwen2.5-7b,5,57,0.2,2,0.6,0.7,0.005080032920837363,
USDSGD,1,qwen2.5-7b,6,51,0.2,2,0.6,0.7,0.004950009155273438,
USDSGD,1,qwen2.5-7b,7,54,0.2,2,0.6,0.7,0.0019199487686154537,
USDSGD,1,qwen2.5-7b,8,59,0.2,3,0.65,0.7,0.0021099409103393363,
USDSGD,1,qwen2.5-7b,9,50,0.2,2,0.6,0.7,0.00028999576568611296,
USDSGD,1,qwen2.5-7b,10,39,0.2,5,0.584,0.7,0.0013899957656859918,
USDSGD,1,qwen2.5-7b,11,41,0.2,5,0.646,0.7,0.0013899957656859918,
USDSGD,1,qwen2.5-7b,12,49,0.2,4,0.694,0.7,0.0035100137710570856,
USDSGD,1,qwen2.5-7b,13,41,0.2,5,0.646,0.7,0.002550029754638805,
USDSGD,1,qwen2.5-7b,14,49,0.2,3,0.694,0.7,0.0025500501632691464,
USDSGD,1,qwen2.5-7b,15,48,0.2,3,0.638,0.7,0.0048099805831909315,
USDSGD,1,qwen2.5-7b,16,48,0.2,3,0.638,0.7,0.0015400409698487216,
USDSGD,1,qwen2.5-7b,17,41,0.2,4,0.596,0.7,0.0013400409698487437,
USDSGD,1,qwen2.5-7b,18,47,0.2,3,0.632,0.7,0.0013400409698487437,
USDSGD,1,qwen2.5-7b,19,46,0.2,3,0.626,0.7,0.0010000560760499155,
USDSGD,1,mistral-7b,0,38,0.2,4,0.628,0.7,0.0014099683761596982,
USDSGD,1,mistral-7b,1,42,0.2,4,0.652,0.7,0.004810026931762801,
USDSGD,1,mistral-7b,2,36,0.2,4,0.616,0.7,0.0015999517440796751,
USDSGD,1,mistral-7b,3,41,0.2,4,0.646,0.7,0.0019000482559203835,
USDSGD,1,mistral-7b,4,52,0.2,4,0.7,0.7,0.0019000482559203835,
USDSGD,1,mistral-7b,5,34,0.2,3,0.604,0.7,0.004480032920837429,
USDSGD,1,mistral-7b,6,36,0.2,4,0.616,0.7,0.004950009155273438,
USDSGD,1,mistral-7b,7,37,0.2,4,0.622,0.7,0.0032199487686155326,
USDSGD,1,mistral-7b,8,40,0.2,4,0.64,0.7,0.0017099409103393803,
USDSGD,1,mistral-7b,9,55,0.2,4,0.7,0.7,0.00028999576568611296,
USDSGD,1,mistral-7b,10,45,0.2,4,0.67,0.7,0.0016899957656859588,
USDSGD,1,mistral-7b,11,52,0.2,4,0.7,0.7,0.0013899957656859918,
USDSGD,1,mistral-7b,12,52,0.2,4,0.7,0.7,0.0035100137710570856,
USDSGD,1,mistral-7b,13,37,0.2,4,0.622,0.7,0.00205002975463886,
USDSGD,1,mistral-7b,14,34,0.2,4,0.604,0.7,0.003650050163269025,
USDSGD,1,mistral-7b,15,37,0.2,4,0.622,0.75,0.006609980583190955,
USDSGD,1,mistral-7b,16,37,0.2,4,0.622,0.75,0.0020400409698486666,
USDSGD,1,mistral-7b,17,42,0.2,4,0.652,0.7,0.0020400409698486666,
USDSGD,1,mistral-7b,18,47,0.2,4,0.682,0.75,0.0020400409698486666,
USDSGD,1,mistral-7b,19,41,0.2,4,0.646,0.7,0.0017000560760498384,
