currency,horizon,model,window_idx,explanation_len,news_grounding_rate,n_factors_cited,coherence_score,confidence_score,abs_pred_error,directional_accuracy
USDTWD,10,llama3-8b,0,43,0.2,3,0.608,0.7,0.08177996520996125,66.66666666666666
USDTWD,10,llama3-8b,1,68,0.6,3,0.7,0.5,0.05086975585937523,55.55555555555556
USDTWD,10,llama3-8b,2,72,0.6,3,0.7,0.5,0.05706974182128839,44.44444444444444
USDTWD,10,llama3-8b,3,43,0.2,3,0.608,0.7,0.12954998931884773,44.44444444444444
USDTWD,10,llama3-8b,4,66,0.6,3,0.7,0.5,0.11634999237060555,55.55555555555556
USDTWD,10,llama3-8b,5,61,0.2,3,0.7,0.5,0.1047696810913088,55.55555555555556
USDTWD,10,llama3-8b,6,43,0.2,3,0.608,0.7,0.14965969360351572,55.55555555555556
USDTWD,10,llama3-8b,7,86,0.4,1,0.6,0.5,0.0946802658081051,55.55555555555556
USDTWD,10,llama3-8b,8,69,0.6,3,0.7,0.5,0.08676009002685489,44.44444444444444
USDTWD,10,llama3-8b,9,69,0.6,3,0.7,0.5,0.14112969757080052,33.33333333333333
USDTWD,10,llama3-8b,10,80,0.2,2,0.65,0.5,0.16938978118896345,44.44444444444444
USDTWD,10,llama3-8b,11,68,0.6,3,0.7,0.5,0.16391988677978375,44.44444444444444
USDTWD,10,llama3-8b,12,83,0.4,1,0.65,0.5,0.16910997314452986,44.44444444444444
USDTWD,10,llama3-8b,13,78,0.4,1,0.6,0.5,0.07768027984619189,44.44444444444444
USDTWD,10,llama3-8b,14,43,0.2,3,0.608,0.7,0.1201301730346664,44.44444444444444
USDTWD,10,llama3-8b,15,71,0.6,3,0.7,0.5,0.12573044464111263,44.44444444444444
USDTWD,10,llama3-8b,16,66,0.6,3,0.7,0.5,0.04492042999267554,33.33333333333333
USDTWD,10,llama3-8b,17,70,0.6,3,0.7,0.5,0.08858048248290942,44.44444444444444
USDTWD,10,llama3-8b,18,69,0.6,3,0.7,0.5,0.058560673522949004,55.55555555555556
USDTWD,10,llama3-8b,19,66,0.6,3,0.7,0.5,0.05672968353271557,55.55555555555556
USDTWD,10,qwen2.5-7b,0,40,0.2,3,0.59,0.7,0.08177996520996125,66.66666666666666
USDTWD,10,qwen2.5-7b,1,41,0.2,3,0.596,0.7,0.05086975585937523,55.55555555555556
USDTWD,10,qwen2.5-7b,2,34,0.2,3,0.604,0.7,0.05706974182128839,44.44444444444444
USDTWD,10,qwen2.5-7b,3,34,0.2,3,0.604,0.7,0.12954998931884773,44.44444444444444
USDTWD,10,qwen2.5-7b,4,36,0.2,3,0.616,0.7,0.11634999237060555,55.55555555555556
USDTWD,10,qwen2.5-7b,5,33,0.2,3,0.598,0.7,0.1047696810913088,55.55555555555556
USDTWD,10,qwen2.5-7b,6,49,0.2,2,0.544,0.7,0.14965969360351572,55.55555555555556
USDTWD,10,qwen2.5-7b,7,36,0.2,3,0.616,0.7,0.0946802658081051,55.55555555555556
USDTWD,10,qwen2.5-7b,8,36,0.2,3,0.616,0.7,0.08676009002685489,44.44444444444444
USDTWD,10,qwen2.5-7b,9,41,0.2,2,0.446,0.7,0.14112969757080052,33.33333333333333
USDTWD,10,qwen2.5-7b,10,36,0.2,3,0.616,0.7,0.16938978118896345,44.44444444444444
USDTWD,10,qwen2.5-7b,11,36,0.2,3,0.616,0.7,0.16391988677978375,44.44444444444444
USDTWD,10,qwen2.5-7b,12,36,0.2,3,0.616,0.7,0.16910997314452986,44.44444444444444
USDTWD,10,qwen2.5-7b,13,37,0.2,2,0.472,0.7,0.07768027984619189,44.44444444444444
USDTWD,10,qwen2.5-7b,14,39,0.2,2,0.484,0.7,0.1201301730346664,44.44444444444444
USDTWD,10,qwen2.5-7b,15,40,0.2,3,0.64,0.7,0.12573044464111263,44.44444444444444
USDTWD,10,qwen2.5-7b,16,44,0.2,3,0.564,0.7,0.04492042999267554,33.33333333333333
USDTWD,10,qwen2.5-7b,17,39,0.2,2,0.484,0.7,0.08858048248290942,44.44444444444444
USDTWD,10,qwen2.5-7b,18,38,0.2,2,0.478,0.7,0.058560673522949004,55.55555555555556
USDTWD,10,qwen2.5-7b,19,39,0.2,2,0.484,0.7,0.05672968353271557,55.55555555555556
USDTWD,10,mistral-7b,0,44,0.2,2,0.514,0.7,0.08177996520996125,66.66666666666666
USDTWD,10,mistral-7b,1,57,0.2,2,0.5,0.7,0.05086975585937523,55.55555555555556
USDTWD,10,mistral-7b,2,42,0.2,2,0.502,0.7,0.05706974182128839,44.44444444444444
USDTWD,10,mistral-7b,3,63,0.2,3,0.6,0.7,0.12954998931884773,44.44444444444444
USDTWD,10,mistral-7b,4,66,0.2,3,0.6,0.7,0.11634999237060555,55.55555555555556
USDTWD,10,mistral-7b,5,47,0.2,2,0.532,0.7,0.1047696810913088,55.55555555555556
USDTWD,10,mistral-7b,6,59,0.2,3,0.65,0.7,0.14965969360351572,55.55555555555556
USDTWD,10,mistral-7b,7,52,0.2,3,0.6,0.7,0.0946802658081051,55.55555555555556
USDTWD,10,mistral-7b,8,59,0.2,3,0.7,0.7,0.08676009002685489,44.44444444444444
USDTWD,10,mistral-7b,9,42,0.2,2,0.502,0.7,0.14112969757080052,33.33333333333333
USDTWD,10,mistral-7b,10,45,0.2,2,0.52,0.7,0.16938978118896345,44.44444444444444
USDTWD,10,mistral-7b,11,60,0.2,3,0.55,0.7,0.16391988677978375,44.44444444444444
USDTWD,10,mistral-7b,12,45,0.2,2,0.52,0.7,0.16910997314452986,44.44444444444444
USDTWD,10,mistral-7b,13,42,0.2,2,0.502,0.7,0.07768027984619189,44.44444444444444
USDTWD,10,mistral-7b,14,81,0.2,3,0.6,0.7,0.1201301730346664,44.44444444444444
USDTWD,10,mistral-7b,15,45,0.2,2,0.52,0.7,0.12573044464111263,44.44444444444444
USDTWD,10,mistral-7b,16,42,0.2,2,0.502,0.7,0.04492042999267554,33.33333333333333
USDTWD,10,mistral-7b,17,42,0.2,2,0.502,0.7,0.08858048248290942,44.44444444444444
USDTWD,10,mistral-7b,18,46,0.2,2,0.526,0.7,0.058560673522949004,55.55555555555556
USDTWD,10,mistral-7b,19,42,0.2,2,0.502,0.7,0.05672968353271557,55.55555555555556
