currency,horizon,model,window_idx,explanation_len,news_grounding_rate,n_factors_cited,coherence_score,confidence_score,abs_pred_error,directional_accuracy
USDTWD,5,qwen2.5-7b,16,35,0.2,0,0.31,0.7,0.0542992547607426,50.0
USDTWD,5,qwen2.5-7b,17,36,0.2,3,0.366,0.7,0.07332085754394768,50.0
USDTWD,5,qwen2.5-7b,18,35,0.2,4,0.56,0.7,0.05447950622558721,50.0
USDTWD,5,qwen2.5-7b,19,35,0.2,2,0.41,0.7,0.15999930419921995,50.0
USDTWD,5,mistral-7b,0,32,0.2,0,0.292,0.7,0.11458055175781254,50.0
USDTWD,5,mistral-7b,1,41,0.2,0,0.346,0.7,0.09530030883789067,75.0
USDTWD,5,mistral-7b,2,40,0.2,0,0.34,0.7,0.07631983154296904,75.0
USDTWD,5,mistral-7b,3,33,0.2,0,0.298,0.7,0.10381979064941405,75.0
USDTWD,5,mistral-7b,4,34,0.2,0,0.304,0.7,0.15460050659179672,50.0
USDTWD,5,mistral-7b,5,32,0.2,0,0.292,0.7,0.056860567016600784,25.0
USDTWD,5,mistral-7b,6,32,0.2,0,0.292,0.7,0.07735997131347574,25.0
USDTWD,5,mistral-7b,7,38,0.2,0,0.328,0.7,0.1093195306396467,50.0
USDTWD,5,mistral-7b,8,39,0.2,0,0.334,0.7,0.11919959655761544,50.0
USDTWD,5,mistral-7b,9,39,0.2,0,0.334,0.7,0.1132196771240217,75.0
USDTWD,5,mistral-7b,10,32,0.2,0,0.292,0.7,0.04213995483398421,50.0
USDTWD,5,mistral-7b,11,32,0.2,0,0.292,0.7,0.08069942382812342,25.0
USDTWD,5,mistral-7b,12,32,0.2,0,0.292,0.7,0.0903400317382804,50.0
USDTWD,5,mistral-7b,13,32,0.2,0,0.292,0.7,0.029919815673827087,25.0
USDTWD,5,mistral-7b,14,32,0.2,0,0.292,0.7,0.09488026916503856,25.0
USDTWD,5,mistral-7b,15,32,0.2,0,0.292,0.7,0.06788060485839793,50.0
USDTWD,5,mistral-7b,16,31,0.2,0,0.286,0.7,0.0542992547607426,50.0
USDTWD,5,mistral-7b,17,39,0.2,0,0.334,0.7,0.07332085754394768,50.0
USDTWD,5,mistral-7b,18,39,0.2,0,0.334,0.7,0.05447950622558721,50.0
USDTWD,5,mistral-7b,19,32,0.2,0,0.292,0.7,0.15999930419921995,50.0
