currency,horizon,model,window_idx,explanation_len,news_grounding_rate,n_factors_cited,coherence_score,confidence_score,abs_pred_error,directional_accuracy
USDAUD,5,llama3-8b,0,47,0.5,5,0.682,0.5,0.003245963592529222,25.0
USDAUD,5,llama3-8b,1,47,0.5,5,0.682,0.5,0.004480378036498989,50.0
USDAUD,5,llama3-8b,2,51,0.5,5,0.7,0.5,0.006560387458801298,50.0
USDAUD,5,llama3-8b,3,49,0.5,5,0.694,0.5,0.0071656034851073965,50.0
USDAUD,5,llama3-8b,4,49,0.5,5,0.694,0.5,0.001276412849426256,50.0
USDAUD,5,llama3-8b,5,47,0.5,5,0.682,0.5,0.0024764152145385853,25.0
USDAUD,5,llama3-8b,6,47,0.5,5,0.682,0.5,0.002928003311157257,25.0
USDAUD,5,llama3-8b,7,49,0.5,5,0.694,0.5,0.004175803527832045,25.0
USDAUD,5,llama3-8b,8,49,0.5,5,0.694,0.5,0.007215397796630896,25.0
USDAUD,5,llama3-8b,9,47,0.5,5,0.682,0.5,0.011119402465820282,25.0
USDAUD,5,llama3-8b,10,49,0.5,5,0.694,0.5,0.01250579822540283,0.0
USDAUD,5,llama3-8b,11,49,0.5,5,0.694,0.5,0.023699405632019045,0.0
USDAUD,5,llama3-8b,12,49,0.5,5,0.694,0.5,0.02000760951995848,25.0
USDAUD,5,llama3-8b,13,31,0.2,3,0.436,0.7,0.008867026672363299,25.0
USDAUD,5,llama3-8b,14,47,0.5,5,0.682,0.5,0.006415632286071782,25.0
USDAUD,5,llama3-8b,15,49,0.5,5,0.694,0.5,0.0075314249038696875,50.0
USDAUD,5,llama3-8b,16,47,0.5,5,0.682,0.5,0.007869428977966253,25.0
USDAUD,5,llama3-8b,17,49,0.5,5,0.694,0.5,0.0075234243392944935,25.0
USDAUD,5,llama3-8b,18,49,0.5,5,0.694,0.5,0.010630438003539976,25.0
USDAUD,5,llama3-8b,19,49,0.5,5,0.694,0.5,0.020359819717407125,25.0
USDAUD,5,qwen2.5-7b,0,40,0.2,4,0.74,0.7,0.003245963592529222,25.0
USDAUD,5,qwen2.5-7b,1,40,0.2,4,0.74,0.7,0.004480378036498989,50.0
USDAUD,5,qwen2.5-7b,2,48,0.2,3,0.638,0.7,0.006560387458801298,50.0
USDAUD,5,qwen2.5-7b,3,41,0.2,4,0.746,0.7,0.0071656034851073965,50.0
USDAUD,5,qwen2.5-7b,4,49,0.2,3,0.794,0.7,0.001276412849426256,50.0
USDAUD,5,qwen2.5-7b,5,49,0.2,3,0.794,0.7,0.0024764152145385853,25.0
USDAUD,5,qwen2.5-7b,6,41,0.2,4,0.746,0.7,0.002928003311157257,25.0
USDAUD,5,qwen2.5-7b,7,42,0.2,4,0.752,0.7,0.004175803527832045,25.0
USDAUD,5,qwen2.5-7b,8,42,0.2,4,0.752,0.7,0.007215397796630896,25.0
USDAUD,5,qwen2.5-7b,9,41,0.2,4,0.746,0.7,0.011119402465820282,25.0
USDAUD,5,qwen2.5-7b,10,39,0.2,3,0.634,0.7,0.01250579822540283,0.0
USDAUD,5,qwen2.5-7b,11,48,0.2,3,0.788,0.7,0.023699405632019045,0.0
USDAUD,5,qwen2.5-7b,12,49,0.2,3,0.794,0.7,0.02000760951995848,25.0
USDAUD,5,qwen2.5-7b,13,47,0.2,4,0.782,0.7,0.008867026672363299,25.0
USDAUD,5,qwen2.5-7b,14,40,0.2,3,0.69,0.7,0.006875632286071775,25.0
USDAUD,5,qwen2.5-7b,15,39,0.2,4,0.734,0.7,0.007631424903869632,50.0
USDAUD,5,qwen2.5-7b,16,50,0.2,3,0.75,0.75,0.007809428977966304,25.0
USDAUD,5,qwen2.5-7b,17,50,0.2,3,0.75,0.7,0.0075234243392944935,25.0
USDAUD,5,qwen2.5-7b,18,49,0.2,3,0.794,0.7,0.010630438003539976,25.0
USDAUD,5,qwen2.5-7b,19,47,0.2,3,0.682,0.7,0.020359819717407125,25.0
USDAUD,5,mistral-7b,0,36,0.1,4,0.616,0.7,0.003245963592529222,25.0
USDAUD,5,mistral-7b,1,38,0.1,5,0.628,0.7,0.004480378036498989,50.0
USDAUD,5,mistral-7b,2,39,0.2,4,0.534,0.7,0.006560387458801298,50.0
USDAUD,5,mistral-7b,3,34,0.1,3,0.504,0.7,0.0071656034851073965,50.0
USDAUD,5,mistral-7b,4,36,0.1,4,0.616,0.7,0.001276412849426256,50.0
USDAUD,5,mistral-7b,5,34,0.2,4,0.554,0.7,0.0024764152145385853,25.0
USDAUD,5,mistral-7b,6,37,0.1,4,0.572,0.7,0.002928003311157257,25.0
USDAUD,5,mistral-7b,7,32,0.1,3,0.442,0.7,0.004175803527832045,25.0
USDAUD,5,mistral-7b,8,44,0.2,2,0.464,0.7,0.007215397796630896,25.0
USDAUD,5,mistral-7b,9,31,0.2,4,0.486,0.7,0.011119402465820282,25.0
USDAUD,5,mistral-7b,10,37,0.1,4,0.572,0.7,0.01250579822540283,0.0
USDAUD,5,mistral-7b,11,32,0.1,3,0.442,0.7,0.023699405632019045,0.0
USDAUD,5,mistral-7b,12,36,0.1,4,0.516,0.7,0.02000760951995848,25.0
