currency,horizon,model,window_idx,explanation_len,news_grounding_rate,n_factors_cited,coherence_score,confidence_score,abs_pred_error,directional_accuracy
USDEUR,5,llama3-8b,0,38,0.3,4,0.628,0.7,0.003058002166747964,25.0
USDEUR,5,llama3-8b,1,38,0.3,4,0.628,0.7,0.003087992916107107,50.0
USDEUR,5,llama3-8b,2,38,0.3,4,0.628,0.7,0.004893999996185361,25.0
USDEUR,5,llama3-8b,3,38,0.3,5,0.628,0.7,0.0016679887962340657,50.0
USDEUR,5,llama3-8b,4,38,0.3,4,0.628,0.7,0.001193988685607872,75.0
USDEUR,5,llama3-8b,5,38,0.3,4,0.628,0.7,0.0011719937133789049,75.0
USDEUR,5,llama3-8b,6,37,0.3,4,0.622,0.7,0.0033799934959412026,75.0
USDEUR,5,llama3-8b,7,59,0.6,5,0.7,0.5,0.0005240000915527121,50.0
USDEUR,5,llama3-8b,8,37,0.3,4,0.622,0.7,0.0008660091781615753,50.0
USDEUR,5,llama3-8b,9,37,0.3,4,0.622,0.7,0.0011980004501342735,50.0
USDEUR,5,llama3-8b,10,37,0.3,4,0.622,0.7,0.0018120004081726426,50.0
USDEUR,5,llama3-8b,11,37,0.3,4,0.622,0.7,0.0029220056533813656,50.0
USDEUR,5,llama3-8b,12,37,0.3,4,0.622,0.7,0.004010004863739014,50.0
USDEUR,5,llama3-8b,13,37,0.3,4,0.622,0.7,0.0053399948883056545,25.0
USDEUR,5,llama3-8b,14,37,0.2,4,0.622,0.7,0.010227999343872108,25.0
USDEUR,5,llama3-8b,15,37,0.3,4,0.622,0.7,0.008569999141693119,50.0
USDEUR,5,llama3-8b,16,38,0.3,4,0.628,0.7,0.0029999989700317587,25.0
USDEUR,5,llama3-8b,17,38,0.3,4,0.628,0.7,0.0034979997062683397,50.0
USDEUR,5,llama3-8b,18,38,0.3,4,0.628,0.7,0.0032799988555908487,75.0
USDEUR,5,llama3-8b,19,38,0.3,4,0.628,0.7,0.0036800026702880962,75.0
USDEUR,5,qwen2.5-7b,0,34,0.2,3,0.504,0.7,0.003058002166747964,25.0
USDEUR,5,qwen2.5-7b,1,35,0.2,3,0.61,0.7,0.003087992916107107,50.0
USDEUR,5,qwen2.5-7b,2,33,0.2,3,0.498,0.7,0.004893999996185361,25.0
USDEUR,5,qwen2.5-7b,3,33,0.2,3,0.498,0.7,0.0016679887962340657,50.0
USDEUR,5,qwen2.5-7b,4,33,0.2,3,0.548,0.7,0.001193988685607872,75.0
USDEUR,5,qwen2.5-7b,5,36,0.2,3,0.516,0.7,0.0011719937133789049,75.0
USDEUR,5,qwen2.5-7b,6,31,0.2,3,0.586,0.7,0.0033799934959412026,75.0
USDEUR,5,qwen2.5-7b,7,35,0.2,3,0.61,0.7,0.0005240000915527121,50.0
USDEUR,5,qwen2.5-7b,8,31,0.2,3,0.586,0.7,0.0008660091781615753,50.0
USDEUR,5,qwen2.5-7b,9,31,0.2,3,0.586,0.7,0.0011980004501342735,50.0
USDEUR,5,qwen2.5-7b,10,41,0.2,4,0.646,0.7,0.0018120004081726426,50.0
USDEUR,5,qwen2.5-7b,11,34,0.2,3,0.604,0.7,0.0029220056533813656,50.0
USDEUR,5,qwen2.5-7b,12,31,0.2,3,0.586,0.7,0.004010004863739014,50.0
USDEUR,5,qwen2.5-7b,13,32,0.2,3,0.592,0.7,0.0053399948883056545,25.0
USDEUR,5,qwen2.5-7b,14,30,0.2,4,0.58,0.7,0.010227999343872108,25.0
USDEUR,5,qwen2.5-7b,15,29,0.2,3,0.574,0.7,0.008569999141693119,50.0
USDEUR,5,qwen2.5-7b,16,39,0.2,3,0.634,0.7,0.0029999989700317587,25.0
USDEUR,5,qwen2.5-7b,17,31,0.2,3,0.586,0.7,0.0034979997062683397,50.0
USDEUR,5,qwen2.5-7b,18,29,0.2,3,0.574,0.7,0.0032799988555908487,75.0
USDEUR,5,qwen2.5-7b,19,29,0.2,4,0.574,0.7,0.0036800026702880962,75.0
USDEUR,5,mistral-7b,0,47,0.2,2,0.632,0.7,0.003058002166747964,25.0
USDEUR,5,mistral-7b,1,47,0.2,2,0.632,0.8,0.003087992916107107,50.0
USDEUR,5,mistral-7b,2,47,0.2,2,0.632,0.7,0.004893999996185361,25.0
USDEUR,5,mistral-7b,3,49,0.2,3,0.744,0.7,0.0016679887962340657,50.0
USDEUR,5,mistral-7b,4,42,0.2,3,0.652,0.7,0.001193988685607872,75.0
USDEUR,5,mistral-7b,5,47,0.2,2,0.632,0.7,0.0011719937133789049,75.0
USDEUR,5,mistral-7b,6,46,0.2,2,0.626,0.7,0.0033799934959412026,75.0
USDEUR,5,mistral-7b,7,47,0.2,2,0.632,0.7,0.0005240000915527121,50.0
USDEUR,5,mistral-7b,8,47,0.2,2,0.632,0.7,0.0008660091781615753,50.0
USDEUR,5,mistral-7b,9,49,0.2,2,0.644,0.7,0.0011980004501342735,50.0
USDEUR,5,mistral-7b,10,46,0.2,2,0.626,0.7,0.0018120004081726426,50.0
USDEUR,5,mistral-7b,11,51,0.2,2,0.55,0.7,0.0029220056533813656,50.0
USDEUR,5,mistral-7b,12,47,0.2,2,0.632,0.7,0.004010004863739014,50.0
USDEUR,5,mistral-7b,13,47,0.2,2,0.632,0.7,0.0053399948883056545,25.0
USDEUR,5,mistral-7b,14,46,0.2,2,0.626,0.8,0.010227999343872108,25.0
USDEUR,5,mistral-7b,15,51,0.2,2,0.55,0.7,0.008569999141693119,50.0
USDEUR,5,mistral-7b,16,47,0.2,2,0.632,0.7,0.0029999989700317587,25.0
USDEUR,5,mistral-7b,17,45,0.2,2,0.62,0.7,0.0034979997062683397,50.0
USDEUR,5,mistral-7b,18,46,0.2,2,0.626,0.7,0.0032799988555908487,75.0
USDEUR,5,mistral-7b,19,51,0.2,2,0.65,0.7,0.0036800026702880962,75.0
