currency,horizon,model,window_idx,explanation_len,news_grounding_rate,n_factors_cited,coherence_score,confidence_score,abs_pred_error,directional_accuracy
USDEUR,10,llama3-8b,0,62,0.9,5,0.7,0.5,0.0017709944248199493,55.55555555555556
USDEUR,10,llama3-8b,1,61,0.9,5,0.7,0.5,0.0012459945678710781,66.66666666666666
USDEUR,10,llama3-8b,2,62,0.9,5,0.7,0.5,0.001191998224258417,55.55555555555556
USDEUR,10,llama3-8b,3,62,0.9,5,0.7,0.5,0.0044730037403107,55.55555555555556
USDEUR,10,llama3-8b,4,64,0.9,6,0.7,0.5,0.0025370024776458556,55.55555555555556
USDEUR,10,llama3-8b,5,62,0.9,5,0.7,0.5,0.0034170031547546055,44.44444444444444
USDEUR,10,llama3-8b,6,62,0.9,5,0.7,0.5,0.004732999897003187,33.33333333333333
USDEUR,10,llama3-8b,7,62,0.9,5,0.7,0.5,0.006390999774932871,44.44444444444444
USDEUR,10,llama3-8b,8,62,0.9,5,0.7,0.5,0.007161002311706554,44.44444444444444
USDEUR,10,llama3-8b,9,62,0.9,5,0.7,0.5,0.007894002285003676,44.44444444444444
USDEUR,10,llama3-8b,10,60,0.9,5,0.7,0.5,0.007809999675750756,44.44444444444444
USDEUR,10,llama3-8b,11,62,0.9,5,0.7,0.5,0.011726001949310338,55.55555555555556
USDEUR,10,llama3-8b,12,62,0.9,5,0.7,0.5,0.00863500045776373,55.55555555555556
USDEUR,10,llama3-8b,13,62,0.9,5,0.7,0.5,0.0028000002670287905,44.44444444444444
USDEUR,10,llama3-8b,14,60,0.9,5,0.7,0.5,0.0033460022926330322,55.55555555555556
USDEUR,10,llama3-8b,15,62,0.9,5,0.7,0.5,0.004253004760742174,66.66666666666666
USDEUR,10,llama3-8b,16,61,0.9,5,0.7,0.5,0.005378005189895618,66.66666666666666
USDEUR,10,llama3-8b,17,62,0.9,5,0.7,0.5,0.005996001939773598,66.66666666666666
USDEUR,10,llama3-8b,18,62,0.9,5,0.7,0.5,0.009234000654220587,66.66666666666666
USDEUR,10,llama3-8b,19,63,0.9,5,0.7,0.5,0.010609001932144146,55.55555555555556
USDEUR,10,qwen2.5-7b,0,45,0.2,3,0.52,0.7,0.0017709944248199493,55.55555555555556
USDEUR,10,qwen2.5-7b,1,39,0.2,3,0.484,0.7,0.0012459945678710781,66.66666666666666
USDEUR,10,qwen2.5-7b,2,38,0.2,5,0.628,0.7,0.001191998224258417,55.55555555555556
USDEUR,10,qwen2.5-7b,3,36,0.2,5,0.616,0.7,0.0044730037403107,55.55555555555556
USDEUR,10,qwen2.5-7b,4,44,0.2,3,0.514,0.7,0.0025370024776458556,55.55555555555556
USDEUR,10,qwen2.5-7b,5,40,0.2,4,0.59,0.7,0.0034170031547546055,44.44444444444444
USDEUR,10,qwen2.5-7b,6,42,0.2,3,0.552,0.7,0.004732999897003187,33.33333333333333
USDEUR,10,qwen2.5-7b,7,43,0.2,5,0.658,0.7,0.006390999774932871,44.44444444444444
USDEUR,10,qwen2.5-7b,8,36,0.2,5,0.616,0.7,0.007161002311706554,44.44444444444444
USDEUR,10,qwen2.5-7b,9,42,0.2,4,0.602,0.7,0.007894002285003676,44.44444444444444
USDEUR,10,qwen2.5-7b,10,36,0.2,5,0.616,0.7,0.007809999675750756,44.44444444444444
USDEUR,10,qwen2.5-7b,11,38,0.2,5,0.628,0.7,0.011726001949310338,55.55555555555556
USDEUR,10,qwen2.5-7b,12,38,0.2,5,0.628,0.7,0.00863500045776373,55.55555555555556
USDEUR,10,qwen2.5-7b,13,45,0.2,3,0.52,0.7,0.0028000002670287905,44.44444444444444
USDEUR,10,qwen2.5-7b,14,42,0.2,4,0.602,0.7,0.0033460022926330322,55.55555555555556
USDEUR,10,qwen2.5-7b,15,36,0.2,4,0.566,0.7,0.004253004760742174,66.66666666666666
USDEUR,10,qwen2.5-7b,16,39,0.2,4,0.584,0.7,0.005378005189895618,66.66666666666666
USDEUR,10,qwen2.5-7b,17,47,0.2,4,0.682,0.7,0.005996001939773598,66.66666666666666
USDEUR,10,qwen2.5-7b,18,47,0.2,4,0.682,0.7,0.009234000654220587,66.66666666666666
USDEUR,10,qwen2.5-7b,19,36,0.2,5,0.616,0.7,0.010609001932144146,55.55555555555556
USDEUR,10,mistral-7b,0,53,0.2,5,0.7,0.7,0.0017709944248199493,55.55555555555556
USDEUR,10,mistral-7b,1,57,0.2,5,0.7,0.7,0.0012459945678710781,66.66666666666666
USDEUR,10,mistral-7b,2,49,0.2,4,0.694,0.7,0.001191998224258417,55.55555555555556
USDEUR,10,mistral-7b,3,48,0.2,4,0.688,0.7,0.0044730037403107,55.55555555555556
