currency,horizon,model,window_idx,explanation_len,news_grounding_rate,n_factors_cited,coherence_score,confidence_score,abs_pred_error,directional_accuracy
USDEUR,5,llama3-8b,0,57,0.9,4,0.7,0.5,0.0016679887962340657,50.0
USDEUR,5,llama3-8b,1,55,0.9,5,0.7,0.5,0.001193988685607872,75.0
USDEUR,5,llama3-8b,2,55,0.9,5,0.7,0.5,0.0011719937133789049,75.0
USDEUR,5,llama3-8b,3,55,0.9,5,0.7,0.5,0.0033799934959412026,75.0
USDEUR,5,llama3-8b,4,55,0.9,5,0.7,0.5,0.0005240000915527121,50.0
USDEUR,5,llama3-8b,5,55,0.9,5,0.7,0.5,0.0008660091781615753,50.0
USDEUR,5,llama3-8b,6,53,0.9,5,0.7,0.5,0.0011980004501342735,50.0
USDEUR,5,llama3-8b,7,54,0.9,5,0.7,0.5,0.0018120004081726426,50.0
USDEUR,5,llama3-8b,8,57,0.9,5,0.7,0.5,0.0029220056533813656,50.0
USDEUR,5,llama3-8b,9,55,0.9,5,0.7,0.5,0.004010004863739014,50.0
USDEUR,5,llama3-8b,10,55,0.9,5,0.7,0.5,0.0053399948883056545,25.0
USDEUR,5,llama3-8b,11,59,0.9,6,0.7,0.5,0.010227999343872108,25.0
USDEUR,5,llama3-8b,12,59,0.9,6,0.7,0.5,0.008569999141693119,50.0
USDEUR,5,llama3-8b,13,57,0.9,5,0.7,0.5,0.0029999989700317587,25.0
USDEUR,5,llama3-8b,14,57,0.9,5,0.7,0.5,0.0034979997062683397,50.0
USDEUR,5,llama3-8b,15,57,0.9,5,0.7,0.5,0.0032799988555908487,75.0
USDEUR,5,llama3-8b,16,57,0.9,4,0.7,0.5,0.0036800026702880962,75.0
USDEUR,5,llama3-8b,17,55,0.9,5,0.7,0.5,0.0044920036125183135,75.0
USDEUR,5,llama3-8b,18,55,0.9,5,0.7,0.5,0.00666000156402582,50.0
USDEUR,5,llama3-8b,19,55,0.9,5,0.7,0.5,0.009694004878997787,50.0
USDEUR,5,qwen2.5-7b,0,43,0.2,5,0.658,0.7,0.0016679887962340657,50.0
USDEUR,5,qwen2.5-7b,1,42,0.2,5,0.652,0.7,0.001193988685607872,75.0
USDEUR,5,qwen2.5-7b,2,43,0.2,3,0.508,0.7,0.0011719937133789049,75.0
USDEUR,5,qwen2.5-7b,3,42,0.2,5,0.652,0.7,0.0033799934959412026,75.0
USDEUR,5,qwen2.5-7b,4,39,0.2,5,0.634,0.7,0.0005240000915527121,50.0
USDEUR,5,qwen2.5-7b,5,46,0.2,4,0.626,0.7,0.0008660091781615753,50.0
USDEUR,5,qwen2.5-7b,6,41,0.2,4,0.596,0.7,0.0011980004501342735,50.0
USDEUR,5,qwen2.5-7b,7,43,0.2,4,0.608,0.7,0.0018120004081726426,50.0
USDEUR,5,qwen2.5-7b,8,42,0.2,4,0.602,0.7,0.0029220056533813656,50.0
USDEUR,5,qwen2.5-7b,9,41,0.2,4,0.596,0.7,0.004010004863739014,50.0
USDEUR,5,qwen2.5-7b,10,42,0.2,5,0.652,0.7,0.0053399948883056545,25.0
USDEUR,5,qwen2.5-7b,11,40,0.2,4,0.59,0.7,0.010227999343872108,25.0
USDEUR,5,qwen2.5-7b,12,43,0.2,4,0.608,0.7,0.008569999141693119,50.0
USDEUR,5,qwen2.5-7b,13,43,0.2,4,0.608,0.7,0.0029999989700317587,25.0
USDEUR,5,qwen2.5-7b,14,41,0.2,4,0.596,0.7,0.0034979997062683397,50.0
USDEUR,5,qwen2.5-7b,15,42,0.2,4,0.602,0.7,0.0032799988555908487,75.0
USDEUR,5,qwen2.5-7b,16,42,0.2,4,0.602,0.7,0.0036800026702880962,75.0
USDEUR,5,qwen2.5-7b,17,42,0.2,4,0.602,0.7,0.0044920036125183135,75.0
USDEUR,5,qwen2.5-7b,18,42,0.2,5,0.652,0.7,0.00666000156402582,50.0
USDEUR,5,qwen2.5-7b,19,43,0.2,5,0.658,0.7,0.009694004878997787,50.0
USDEUR,5,mistral-7b,0,61,0.2,5,0.7,0.7,0.0016679887962340657,50.0
USDEUR,5,mistral-7b,1,63,0.2,4,0.7,0.7,0.001193988685607872,75.0
USDEUR,5,mistral-7b,2,44,0.2,4,0.564,0.7,0.0011719937133789049,75.0
USDEUR,5,mistral-7b,3,44,0.2,4,0.614,0.7,0.0033799934959412026,75.0
USDEUR,5,mistral-7b,4,52,0.2,5,0.65,0.7,0.0005240000915527121,50.0
USDEUR,5,mistral-7b,5,52,0.2,4,0.65,0.7,0.0008660091781615753,50.0
USDEUR,5,mistral-7b,6,49,0.2,4,0.694,0.7,0.0011980004501342735,50.0
USDEUR,5,mistral-7b,7,44,0.2,4,0.614,0.7,0.0018120004081726426,50.0
