currency,horizon,model,window_idx,explanation_len,news_grounding_rate,n_factors_cited,coherence_score,confidence_score,abs_pred_error,directional_accuracy
USDTWD,5,llama3-8b,0,73,0.4,1,0.6,0.5,0.09239954956054675,50.0
USDTWD,5,llama3-8b,1,58,0.6,3,0.7,0.5,0.043639425659179665,50.0
USDTWD,5,llama3-8b,2,73,0.4,1,0.6,0.5,0.08091969482421817,25.0
USDTWD,5,llama3-8b,3,70,0.4,1,0.55,0.5,0.11458055175781254,50.0
USDTWD,5,llama3-8b,4,58,0.6,3,0.7,0.5,0.09530030883789067,75.0
USDTWD,5,llama3-8b,5,59,0.6,3,0.7,0.5,0.07631983154296904,75.0
USDTWD,5,llama3-8b,6,76,0.3,2,0.7,0.5,0.10381979064941405,75.0
USDTWD,5,llama3-8b,7,63,0.3,1,0.55,0.5,0.15460050659179672,50.0
USDTWD,5,llama3-8b,8,47,0.2,3,0.632,0.7,0.056860567016600784,25.0
USDTWD,5,llama3-8b,9,62,0.6,3,0.7,0.5,0.07735997131347574,25.0
USDTWD,5,llama3-8b,10,84,0.4,1,0.65,0.5,0.1093195306396467,50.0
USDTWD,5,llama3-8b,11,60,0.6,3,0.7,0.5,0.11919959655761544,50.0
USDTWD,5,llama3-8b,12,58,0.6,3,0.7,0.5,0.1132196771240217,75.0
USDTWD,5,llama3-8b,13,61,0.6,3,0.7,0.5,0.04213995483398421,50.0
USDTWD,5,llama3-8b,14,61,0.6,3,0.7,0.5,0.08069942382812342,25.0
USDTWD,5,llama3-8b,15,61,0.6,3,0.7,0.5,0.0903400317382804,50.0
USDTWD,5,llama3-8b,16,58,0.6,3,0.7,0.5,0.029919815673827087,25.0
USDTWD,5,llama3-8b,17,58,0.2,1,0.5,0.7,0.09488026916503856,25.0
USDTWD,5,llama3-8b,18,61,0.6,3,0.7,0.5,0.06788060485839793,50.0
USDTWD,5,llama3-8b,19,70,0.4,1,0.55,0.5,0.0542992547607426,50.0
USDTWD,5,qwen2.5-7b,0,44,0.2,3,0.564,0.7,0.09239954956054675,50.0
USDTWD,5,qwen2.5-7b,1,46,0.2,3,0.576,0.7,0.043639425659179665,50.0
USDTWD,5,qwen2.5-7b,2,36,0.2,3,0.466,0.7,0.08091969482421817,25.0
USDTWD,5,qwen2.5-7b,3,32,0.2,3,0.542,0.7,0.11458055175781254,50.0
USDTWD,5,qwen2.5-7b,4,32,0.2,3,0.592,0.7,0.09530030883789067,75.0
USDTWD,5,qwen2.5-7b,5,32,0.2,3,0.592,0.7,0.07631983154296904,75.0
USDTWD,5,qwen2.5-7b,6,37,0.2,3,0.572,0.7,0.10381979064941405,75.0
USDTWD,5,qwen2.5-7b,7,35,0.2,3,0.61,0.7,0.15460050659179672,50.0
USDTWD,5,qwen2.5-7b,8,35,0.2,3,0.61,0.7,0.056860567016600784,25.0
USDTWD,5,qwen2.5-7b,9,44,0.2,2,0.464,0.7,0.07735997131347574,25.0
USDTWD,5,qwen2.5-7b,10,40,0.2,3,0.59,0.7,0.1093195306396467,50.0
USDTWD,5,qwen2.5-7b,11,37,0.2,3,0.622,0.7,0.11919959655761544,50.0
USDTWD,5,qwen2.5-7b,12,35,0.2,3,0.51,0.7,0.1132196771240217,75.0
USDTWD,5,qwen2.5-7b,13,32,0.2,3,0.542,0.7,0.04213995483398421,50.0
USDTWD,5,qwen2.5-7b,14,47,0.2,2,0.532,0.7,0.08069942382812342,25.0
USDTWD,5,qwen2.5-7b,15,40,0.2,3,0.59,0.7,0.0903400317382804,50.0
USDTWD,5,qwen2.5-7b,16,55,0.2,2,0.55,0.7,0.029919815673827087,25.0
USDTWD,5,qwen2.5-7b,17,47,0.2,2,0.532,0.7,0.09488026916503856,25.0
USDTWD,5,qwen2.5-7b,18,47,0.2,2,0.532,0.7,0.06788060485839793,50.0
USDTWD,5,qwen2.5-7b,19,49,0.2,4,0.694,0.7,0.0542992547607426,50.0
USDTWD,5,mistral-7b,0,66,0.2,3,0.55,0.7,0.09239954956054675,50.0
USDTWD,5,mistral-7b,1,48,0.2,1,0.438,0.7,0.043639425659179665,50.0
USDTWD,5,mistral-7b,2,62,0.2,3,0.6,0.7,0.08091969482421817,25.0
USDTWD,5,mistral-7b,3,46,0.2,2,0.476,0.7,0.11458055175781254,50.0
USDTWD,5,mistral-7b,4,65,0.2,3,0.55,0.7,0.09530030883789067,75.0
USDTWD,5,mistral-7b,5,61,0.2,3,0.55,0.7,0.07631983154296904,75.0
USDTWD,5,mistral-7b,6,58,0.2,3,0.55,0.7,0.10381979064941405,75.0
USDTWD,5,mistral-7b,7,46,0.2,2,0.526,0.7,0.15460050659179672,50.0
USDTWD,5,mistral-7b,8,63,0.2,3,0.55,0.7,0.056860567016600784,25.0
USDTWD,5,mistral-7b,9,51,0.2,2,0.5,0.7,0.07735997131347574,25.0
USDTWD,5,mistral-7b,10,57,0.2,3,0.7,0.7,0.1093195306396467,50.0
USDTWD,5,mistral-7b,11,71,0.2,3,0.65,0.7,0.11919959655761544,50.0
USDTWD,5,mistral-7b,12,46,0.2,2,0.576,0.7,0.1132196771240217,75.0
USDTWD,5,mistral-7b,13,50,0.2,2,0.5,0.7,0.04213995483398421,50.0
USDTWD,5,mistral-7b,14,46,0.2,2,0.576,0.7,0.08069942382812342,25.0
USDTWD,5,mistral-7b,15,49,0.2,2,0.494,0.7,0.0903400317382804,50.0
USDTWD,5,mistral-7b,16,43,0.2,2,0.458,0.7,0.029919815673827087,25.0
USDTWD,5,mistral-7b,17,51,0.2,2,0.55,0.7,0.09488026916503856,25.0
USDTWD,5,mistral-7b,18,61,0.2,3,0.55,0.7,0.06788060485839793,50.0
USDTWD,5,mistral-7b,19,50,0.2,2,0.5,0.7,0.0542992547607426,50.0
