date,open,high,low,close,adj_close,volume
2016-03-05,13155.0,13175.0,12905.0,13140.0,13140.0,0.0
2016-03-06,13155.0,13175.0,12905.0,13140.0,13140.0,0.0
2016-03-07,12970.0,13090.0,12953.0,13028.0,13028.0,0.0
2016-03-08,13105.0,13188.0,13075.0,13000.0,13000.0,0.0
2016-03-09,13196.0,13211.0,13087.0,13181.0,13181.0,0.0
2016-03-10,13143.0,13158.0,12930.0,13100.0,13100.0,0.0
2016-03-11,13128.0,13128.0,12955.0,13130.0,13130.0,0.0
2016-03-12,13128.0,13128.0,12955.0,13130.0,13130.0,0.0
2016-03-13,13128.0,13128.0,12955.0,13130.0,13130.0,0.0
2016-03-14,13020.0,13060.0,12965.0,12943.0,12943.0,0.0
2016-03-15,13040.0,13223.0,13020.0,12980.0,12980.0,0.0
2016-03-16,13165.0,13285.0,13100.0,13123.0,13123.0,0.0
2016-03-17,12970.0,13188.0,12930.0,12770.0,12770.0,0.0
2016-03-18,12960.0,13128.0,12884.0,12935.0,12935.0,0.0
2016-03-19,12960.0,13128.0,12884.0,12935.0,12935.0,0.0
2016-03-20,12960.0,13128.0,12884.0,12935.0,12935.0,0.0
2016-03-21,13095.0,13188.0,13045.0,13038.0,13038.0,0.0
2016-03-22,13130.0,13205.0,13095.0,13183.0,13183.0,0.0
2016-03-23,13120.0,13200.0,13105.0,13101.0,13101.0,0.0
2016-03-24,13225.0,13281.0,13105.0,13215.0,13215.0,0.0
2016-03-25,13233.0,13233.0,13175.0,13233.0,13233.0,0.0
2016-03-26,13233.0,13233.0,13175.0,13233.0,13233.0,0.0
2016-03-27,13233.0,13233.0,13175.0,13233.0,13233.0,0.0
2016-03-28,13260.0,13345.0,13250.0,13170.0,13170.0,0.0
2016-03-29,13333.0,13443.0,13315.0,13278.0,13278.0,0.0
2016-03-30,13273.0,13353.0,13176.0,13180.0,13180.0,0.0
2016-03-31,13230.0,13308.0,13100.0,13240.0,13240.0,0.0
2016-04-01,13155.0,13208.0,13035.0,13158.0,13158.0,0.0
2016-04-02,13155.0,13208.0,13035.0,13158.0,13158.0,0.0
2016-04-03,13155.0,13208.0,13035.0,13158.0,13158.0,0.0
2016-04-04,13133.0,13175.0,13085.0,13127.0,13127.0,0.0
2016-04-05,13130.0,13230.0,13125.0,13140.0,13140.0,0.0
2016-04-06,13220.0,13248.0,13140.0,13210.0,13210.0,0.0
2016-04-07,13188.0,13203.0,13025.0,13172.0,13172.0,0.0
2016-04-08,13160.0,13185.0,12988.0,13172.0,13172.0,0.0
2016-04-09,13160.0,13185.0,12988.0,13172.0,13172.0,0.0
2016-04-10,13160.0,13185.0,12988.0,13172.0,13172.0,0.0
2016-04-11,13050.0,13138.0,13050.0,13115.0,13115.0,0.0
2016-04-12,13100.0,13138.0,13045.0,13095.0,13095.0,0.0
2016-04-13,13073.0,13160.0,13055.0,13073.0,13073.0,0.0
2016-04-14,13223.0,13248.0,13115.0,13145.0,13145.0,0.0
2016-04-15,13175.0,13180.0,13075.0,13172.0,13172.0,0.0
2016-04-16,13175.0,13180.0,13075.0,13172.0,13172.0,0.0
2016-04-17,13175.0,13180.0,13075.0,13172.0,13172.0,0.0
2016-04-18,13135.0,13204.0,13090.0,13130.0,13130.0,0.0
2016-04-19,13130.0,13153.0,13051.0,13104.0,13104.0,0.0
2016-04-20,13100.0,13170.0,13047.0,13086.0,13086.0,0.0
2016-04-21,13178.0,13189.0,13080.0,13166.0,13166.0,0.0
2016-04-22,13120.0,13215.0,13070.0,13172.0,13172.0,0.0
2016-04-23,13120.0,13215.0,13070.0,13172.0,13172.0,0.0
2016-04-24,13120.0,13215.0,13070.0,13172.0,13172.0,0.0
2016-04-25,13228.0,13238.0,13160.0,13195.0,13195.0,0.0
2016-04-26,13203.0,13228.0,13130.0,13190.0,13190.0,0.0
2016-04-27,13150.0,13220.0,13110.0,13160.0,13160.0,0.0
2016-04-28,13190.0,13215.0,13095.0,13155.0,13155.0,0.0
2016-04-29,13173.0,13243.0,13080.0,13170.0,13170.0,0.0
2016-04-30,13173.0,13243.0,13080.0,13170.0,13170.0,0.0
2016-05-01,13173.0,13243.0,13080.0,13170.0,13170.0,0.0
2016-05-02,13170.0,13178.0,13105.0,13175.0,13175.0,0.0
2016-05-03,13115.0,13241.0,13110.0,13095.0,13095.0,0.0
2016-05-04,13238.0,13359.0,13176.0,13185.0,13185.0,0.0
2016-05-05,13325.0,13345.0,13240.0,13350.0,13350.0,0.0
2016-05-06,13320.0,13370.0,13265.0,13345.0,13345.0,0.0
2016-05-07,13320.0,13370.0,13265.0,13345.0,13345.0,0.0
2016-05-08,13320.0,13370.0,13265.0,13345.0,13345.0,0.0
2016-05-09,13290.0,13370.0,13245.0,13310.0,13310.0,0.0
2016-05-10,13335.0,13348.0,13235.0,13377.0,13377.0,0.0
2016-05-11,13255.0,13313.0,13240.0,13298.0,13298.0,0.0
2016-05-12,13260.0,13310.0,13250.0,13247.0,13247.0,0.0
2016-05-13,13303.0,13325.0,13160.0,13255.0,13255.0,0.0
2016-05-14,13303.0,13325.0,13160.0,13255.0,13255.0,0.0
2016-05-15,13303.0,13325.0,13160.0,13255.0,13255.0,0.0
2016-05-16,13308.0,13323.0,13265.0,13332.0,13332.0,0.0
2016-05-17,13300.0,13313.0,13235.0,13320.0,13320.0,0.0
2016-05-18,13318.0,13405.0,13318.0,13318.0,13318.0,0.0
2016-05-19,13490.0,13640.0,13455.0,13435.0,13435.0,0.0
2016-05-20,13593.0,13669.0,13535.0,13595.0,13595.0,0.0
2016-05-21,13593.0,13669.0,13535.0,13595.0,13595.0,0.0
2016-05-22,13593.0,13669.0,13535.0,13595.0,13595.0,0.0
2016-05-23,13585.0,13623.0,13530.0,13605.0,13605.0,0.0
2016-05-24,13573.0,13700.0,13540.0,13540.0,13540.0,0.0
2016-05-25,13643.0,13653.0,13520.0,13570.0,13570.0,0.0
2016-05-26,13580.0,13628.0,13475.0,13608.0,13608.0,0.0
2016-05-27,13549.0,13650.0,13535.0,13549.0,13549.0,0.0
2016-05-28,13549.0,13650.0,13535.0,13549.0,13549.0,0.0
2016-05-29,13549.0,13650.0,13535.0,13549.0,13549.0,0.0
2016-05-30,13595.0,13648.0,13595.0,13560.0,13560.0,0.0
2016-05-31,13612.0,13648.0,13555.0,13631.0,13631.0,0.0
2016-06-01,13650.0,13698.0,13570.0,13643.0,13643.0,0.0
2016-06-02,13610.0,13645.0,13605.0,13610.0,13610.0,0.0
2016-06-03,13580.0,13618.0,13390.0,13610.0,13610.0,0.0
2016-06-04,13580.0,13618.0,13390.0,13610.0,13610.0,0.0
2016-06-05,13580.0,13618.0,13390.0,13610.0,13610.0,0.0
2016-06-06,13463.0,13463.0,13335.0,13418.0,13418.0,0.0
2016-06-07,13353.0,13390.0,13165.0,13347.0,13347.0,0.0
2016-06-08,13230.0,13272.0,13157.0,13227.0,13227.0,0.0
2016-06-09,13175.0,13293.0,13170.0,13205.0,13205.0,0.0
2016-06-10,13301.0,13305.0,13255.0,13250.0,13250.0,0.0
2016-06-11,13301.0,13305.0,13255.0,13250.0,13250.0,0.0
2016-06-12,13301.0,13305.0,13255.0,13250.0,13250.0,0.0
2016-06-13,13326.0,13326.0,13270.0,13326.0,13326.0,0.0
2016-06-14,13298.0,13398.0,13270.0,13321.0,13321.0,0.0
2016-06-15,13360.0,13418.0,13290.0,13350.0,13350.0,0.0
2016-06-16,13323.0,13412.0,13240.0,13320.0,13320.0,0.0
2016-06-17,13365.0,13368.0,13285.0,13386.0,13386.0,0.0
2016-06-18,13365.0,13368.0,13285.0,13386.0,13386.0,0.0
2016-06-19,13365.0,13368.0,13285.0,13386.0,13386.0,0.0
2016-06-20,13273.0,13277.0,13194.0,13332.0,13332.0,0.0
2016-06-21,13235.0,13293.0,13175.0,13250.0,13250.0,0.0
2016-06-22,13255.0,13295.0,13215.0,13255.0,13255.0,0.0
2016-06-23,13180.0,13269.0,13070.0,13195.0,13195.0,0.0
2016-06-24,13125.0,13475.0,13065.0,13250.0,13250.0,0.0
2016-06-25,13125.0,13475.0,13065.0,13250.0,13250.0,0.0
2016-06-26,13125.0,13475.0,13065.0,13250.0,13250.0,0.0
2016-06-27,13443.0,13508.0,13235.0,13375.0,13375.0,0.0
2016-06-28,13280.0,13280.0,13125.0,13385.0,13385.0,0.0
2016-06-29,13188.0,13198.0,13065.0,13160.0,13160.0,0.0
2016-06-30,13158.0,13210.0,13085.0,13139.0,13139.0,0.0
2016-07-01,13141.0,13185.0,12993.0,13177.0,13177.0,0.0
2016-07-02,13141.0,13185.0,12993.0,13177.0,13177.0,0.0
2016-07-03,13141.0,13185.0,12993.0,13177.0,13177.0,0.0
2016-07-04,13115.0,13115.0,13030.0,13115.0,13115.0,0.0
2016-07-05,13138.0,13215.0,13090.0,13060.0,13060.0,0.0
2016-07-06,13160.0,13230.0,13090.0,13160.0,13160.0,0.0
2016-07-07,13180.0,13205.0,13030.0,13212.0,13212.0,0.0
2016-07-08,13160.0,13205.0,13065.0,13100.0,13100.0,0.0
2016-07-09,13160.0,13205.0,13065.0,13100.0,13100.0,0.0
2016-07-10,13160.0,13205.0,13065.0,13100.0,13100.0,0.0
2016-07-11,13110.0,13125.0,12965.0,13105.0,13105.0,0.0
2016-07-12,13130.0,13158.0,13075.0,13120.0,13120.0,0.0
2016-07-13,13045.0,13108.0,12940.0,13075.0,13075.0,0.0
2016-07-14,13078.0,13095.0,12985.0,13015.0,13015.0,0.0
2016-07-15,13073.0,13120.0,13042.0,13020.0,13020.0,0.0
2016-07-16,13073.0,13120.0,13042.0,13020.0,13020.0,0.0
2016-07-17,13073.0,13120.0,13042.0,13020.0,13020.0,0.0
2016-07-18,13118.0,13119.0,13030.0,13062.0,13062.0,0.0
2016-07-19,13083.0,13095.0,12990.0,13078.0,13078.0,0.0
2016-07-20,13055.0,13128.0,13055.0,13093.0,13093.0,0.0
2016-07-21,13040.0,13123.0,13040.0,13105.0,13105.0,0.0
2016-07-22,13030.0,13113.0,13030.0,13111.0,13111.0,0.0
2016-07-23,13030.0,13113.0,13030.0,13111.0,13111.0,0.0
2016-07-24,13030.0,13113.0,13030.0,13111.0,13111.0,0.0
2016-07-25,13115.0,13161.0,13075.0,13113.0,13113.0,0.0
2016-07-26,13130.0,13173.0,13121.0,13095.0,13095.0,0.0
2016-07-27,13135.0,13155.0,13075.0,13162.0,13162.0,0.0
2016-07-28,13100.0,13115.0,13060.0,13098.0,13098.0,0.0
2016-07-29,13083.0,13132.0,13030.0,13058.0,13058.0,0.0
2016-07-30,13083.0,13132.0,13030.0,13058.0,13058.0,0.0
2016-07-31,13083.0,13132.0,13030.0,13058.0,13058.0,0.0
2016-08-01,13061.0,13081.0,13000.0,13020.0,13020.0,0.0
2016-08-02,13074.0,13094.0,13010.0,13010.0,13010.0,0.0
2016-08-03,13075.0,13168.0,13072.0,13092.0,13092.0,0.0
2016-08-04,13117.0,13169.0,13075.0,13140.0,13140.0,0.0
2016-08-05,13109.0,13138.0,13065.0,13103.0,13103.0,0.0
2016-08-06,13109.0,13138.0,13065.0,13103.0,13103.0,0.0
2016-08-07,13109.0,13138.0,13065.0,13103.0,13103.0,0.0
2016-08-08,13131.0,13156.0,13100.0,13122.0,13122.0,0.0
2016-08-09,13102.0,13137.0,13083.0,13105.0,13105.0,0.0
2016-08-10,13106.0,13124.0,13054.0,13101.0,13101.0,0.0
2016-08-11,13094.0,13128.0,13073.0,13083.0,13083.0,0.0
2016-08-12,13091.0,13127.0,13070.0,13098.0,13098.0,0.0
2016-08-13,13091.0,13127.0,13070.0,13098.0,13098.0,0.0
2016-08-14,13091.0,13127.0,13070.0,13098.0,13098.0,0.0
2016-08-15,13106.0,13122.0,13052.0,13106.0,13106.0,0.0
2016-08-16,13078.0,13113.0,13018.0,13062.0,13062.0,0.0
2016-08-17,13111.0,13160.0,13100.0,13111.0,13111.0,0.0
2016-08-18,13115.0,13138.0,12996.0,13115.0,13115.0,0.0
2016-08-19,13112.0,13194.0,13107.0,13109.0,13109.0,0.0
2016-08-20,13112.0,13194.0,13107.0,13109.0,13109.0,0.0
2016-08-21,13112.0,13194.0,13107.0,13109.0,13109.0,0.0
2016-08-22,13180.0,13251.0,13152.0,13179.0,13179.0,0.0
2016-08-23,13210.0,13245.0,13190.0,13209.0,13209.0,0.0
2016-08-24,13236.0,13286.0,13223.0,13234.0,13234.0,0.0
2016-08-25,13258.0,13277.0,13219.0,13258.0,13258.0,0.0
2016-08-26,13251.0,13252.0,13164.0,13246.0,13246.0,0.0
2016-08-27,13251.0,13252.0,13164.0,13246.0,13246.0,0.0
2016-08-28,13251.0,13252.0,13164.0,13246.0,13246.0,0.0
2016-08-29,13308.0,13340.0,13248.0,13310.0,13310.0,0.0
2016-08-30,13251.0,13291.0,13238.0,13248.0,13248.0,0.0
2016-08-31,13283.0,13306.0,13263.0,13283.0,13283.0,0.0
2016-09-01,13277.0,13289.0,13253.0,13280.0,13280.0,0.0
2016-09-02,13271.0,13271.0,13133.0,13273.0,13273.0,0.0
2016-09-03,13271.0,13271.0,13133.0,13273.0,13273.0,0.0
2016-09-04,13271.0,13271.0,13133.0,13273.0,13273.0,0.0
2016-09-05,13195.0,13213.0,13125.0,13195.0,13195.0,0.0
2016-09-06,13123.0,13179.0,13053.0,13125.0,13125.0,0.0
2016-09-07,13058.0,13089.0,13021.0,13058.0,13058.0,0.0
2016-09-08,13069.0,13107.0,13001.0,13070.0,13070.0,0.0
2016-09-09,13063.0,13186.0,13063.0,13071.0,13071.0,0.0
2016-09-10,13063.0,13186.0,13063.0,13071.0,13071.0,0.0
2016-09-11,13063.0,13186.0,13063.0,13071.0,13071.0,0.0
2016-09-12,13176.0,13286.0,13037.0,13176.0,13176.0,0.0
2016-09-13,13171.0,13222.0,13151.0,13172.0,13172.0,0.0
2016-09-14,13239.0,13241.0,13183.0,13241.0,13241.0,0.0
2016-09-15,13192.0,13219.0,13136.0,13191.0,13191.0,0.0
2016-09-16,13146.0,13177.0,13092.0,13144.0,13144.0,0.0
2016-09-17,13146.0,13177.0,13092.0,13144.0,13144.0,0.0
2016-09-18,13146.0,13177.0,13092.0,13144.0,13144.0,0.0
2016-09-19,13163.0,13173.0,13123.0,13163.0,13163.0,0.0
2016-09-20,13129.0,13151.0,13110.0,13139.0,13139.0,0.0
2016-09-21,13157.0,13171.0,13110.0,13158.0,13158.0,0.0
2016-09-22,13067.0,13101.0,13018.0,13058.0,13058.0,0.0
2016-09-23,13064.0,13101.0,13031.0,13062.0,13062.0,0.0
2016-09-24,13064.0,13101.0,13031.0,13062.0,13062.0,0.0
2016-09-25,13064.0,13101.0,13031.0,13062.0,13062.0,0.0
2016-09-26,13053.0,13093.0,13014.0,13053.0,13053.0,0.0
2016-09-27,13032.0,13444.0,12852.0,13039.0,13039.0,0.0
2016-09-28,12918.0,12984.0,12838.0,12917.0,12917.0,0.0
2016-09-29,12928.0,12994.0,12882.0,12921.0,12921.0,0.0
2016-09-30,13003.0,13045.0,12973.0,13003.0,13003.0,0.0
2016-10-01,13003.0,13045.0,12973.0,13003.0,13003.0,0.0
2016-10-02,13003.0,13045.0,12973.0,13003.0,13003.0,0.0
2016-10-03,12965.0,13009.0,12938.0,12966.0,12966.0,0.0
2016-10-04,12965.0,13020.0,12963.0,12962.0,12962.0,0.0
2016-10-05,13030.0,13041.0,12981.0,13031.0,13031.0,0.0
2016-10-06,13012.0,13034.0,12976.0,13014.0,13014.0,0.0
2016-10-07,13001.0,13017.0,12921.0,13005.0,13005.0,0.0
2016-10-08,13001.0,13017.0,12921.0,13005.0,13005.0,0.0
2016-10-09,13001.0,13017.0,12921.0,13005.0,13005.0,0.0
2016-10-10,12968.0,12987.0,12937.0,12967.0,12967.0,0.0
2016-10-11,12925.0,13064.0,12922.0,12926.0,12926.0,0.0
2016-10-12,13068.0,13068.0,13007.0,13068.0,13068.0,0.0
2016-10-13,13019.0,13079.0,13009.0,13019.0,13019.0,0.0
2016-10-14,13044.0,13079.0,13019.0,13044.0,13044.0,0.0
2016-10-15,13044.0,13079.0,13019.0,13044.0,13044.0,0.0
2016-10-16,13044.0,13079.0,13019.0,13044.0,13044.0,0.0
2016-10-17,13091.0,13092.0,13035.0,13092.0,13092.0,0.0
2016-10-18,13050.0,13055.0,13013.0,13051.0,13051.0,0.0
2016-10-19,13022.0,13035.0,12965.0,13020.0,13020.0,0.0
2016-10-20,12986.0,13023.0,12981.0,12972.0,12972.0,0.0
2016-10-21,13004.0,13073.0,13000.0,13005.0,13005.0,0.0
2016-10-22,13004.0,13073.0,13000.0,13005.0,13005.0,0.0
2016-10-23,13004.0,13073.0,13000.0,13005.0,13005.0,0.0
2016-10-24,13102.0,13102.0,12997.0,13050.0,13050.0,0.0
2016-10-25,13016.0,13034.0,12971.0,13012.0,13012.0,0.0
2016-10-26,12980.0,13020.0,12966.0,12976.0,12976.0,0.0
2016-10-27,13024.0,13058.0,12939.0,13024.0,13024.0,0.0
2016-10-28,13048.0,13073.0,13028.0,13053.0,13053.0,0.0
2016-10-29,13048.0,13073.0,13028.0,13053.0,13053.0,0.0
2016-10-30,13048.0,13073.0,13028.0,13053.0,13053.0,0.0
2016-10-31,13063.0,13067.0,13032.0,13063.0,13063.0,0.0
2016-11-01,13016.0,13053.0,13012.0,13013.0,13013.0,0.0
2016-11-02,13040.0,13072.0,13029.0,13038.0,13038.0,0.0
2016-11-03,13049.0,13070.0,13033.0,13046.0,13046.0,0.0
2016-11-04,13068.0,13135.0,13053.0,13068.0,13068.0,0.0
2016-11-05,13068.0,13135.0,13053.0,13068.0,13068.0,0.0
2016-11-06,13068.0,13135.0,13053.0,13068.0,13068.0,0.0
2016-11-07,13115.0,13115.0,13071.0,13115.0,13115.0,0.0
2016-11-08,13075.0,13123.0,13055.0,13087.0,13087.0,0.0
2016-11-09,13041.0,13248.0,13041.0,13041.0,13041.0,0.0
2016-11-10,13144.0,13542.0,13096.0,13137.0,13137.0,0.0
2016-11-11,13414.0,13758.0,12265.0,13588.0,13588.0,0.0
2016-11-12,13414.0,13758.0,12265.0,13588.0,13588.0,0.0
2016-11-13,13414.0,13758.0,12265.0,13588.0,13588.0,0.0
2016-11-14,13340.0,13518.0,13294.0,13342.0,13342.0,0.0
2016-11-15,13458.0,13460.0,13238.0,13459.0,13459.0,0.0
2016-11-16,13313.0,13549.0,13313.0,13313.0,13313.0,0.0
2016-11-17,13377.0,13421.0,13315.0,13368.0,13368.0,0.0
2016-11-18,13421.0,13451.0,13308.0,13411.0,13411.0,0.0
2016-11-19,13421.0,13451.0,13308.0,13411.0,13411.0,0.0
2016-11-20,13421.0,13451.0,13308.0,13411.0,13411.0,0.0
2016-11-21,13478.0,13479.0,13323.0,13479.0,13479.0,0.0
2016-11-22,13415.0,13463.0,13373.0,13412.0,13412.0,0.0
2016-11-23,13435.0,13623.0,13419.0,13432.0,13432.0,0.0
2016-11-24,13610.0,13612.0,13497.0,13607.0,13607.0,0.0
2016-11-25,13558.0,13580.0,13483.0,13558.0,13558.0,0.0
2016-11-26,13558.0,13580.0,13483.0,13558.0,13558.0,0.0
2016-11-27,13558.0,13580.0,13483.0,13558.0,13558.0,0.0
2016-11-28,13487.0,13555.0,13441.0,13480.0,13480.0,0.0
2016-11-29,13484.0,13591.0,13478.0,13479.0,13479.0,0.0
2016-11-30,13499.0,13591.0,13499.0,13502.0,13502.0,0.0
2016-12-01,13571.0,13603.0,13450.0,13572.0,13572.0,0.0
2016-12-02,13519.0,13546.0,13456.0,13518.0,13518.0,0.0
2016-12-03,13519.0,13546.0,13456.0,13518.0,13518.0,0.0
2016-12-04,13519.0,13546.0,13456.0,13518.0,13518.0,0.0
2016-12-05,13621.0,13646.0,13425.0,13640.0,13640.0,0.0
2016-12-06,13433.0,13435.0,13283.0,13436.0,13436.0,0.0
2016-12-07,13295.0,13351.0,13283.0,13296.0,13296.0,0.0
2016-12-08,13277.0,13334.0,13263.0,13277.0,13277.0,0.0
2016-12-09,13306.0,13347.0,13293.0,13306.0,13306.0,0.0
2016-12-10,13306.0,13347.0,13293.0,13306.0,13306.0,0.0
2016-12-11,13306.0,13347.0,13293.0,13306.0,13306.0,0.0
2016-12-12,13361.0,13383.0,13285.0,13357.0,13357.0,0.0
2016-12-13,13278.0,13328.0,13275.0,13278.0,13278.0,0.0
2016-12-14,13279.0,13303.0,13250.0,13280.0,13280.0,0.0
2016-12-15,13419.0,13460.0,13263.0,13418.0,13418.0,0.0
2016-12-16,13400.0,13427.0,13346.0,13411.0,13411.0,0.0
2016-12-17,13400.0,13427.0,13346.0,13411.0,13411.0,0.0
2016-12-18,13400.0,13427.0,13346.0,13411.0,13411.0,0.0
2016-12-19,13380.0,13405.0,13362.0,13383.0,13383.0,0.0
2016-12-20,13371.0,13467.0,13348.0,13370.0,13370.0,0.0
2016-12-21,13422.0,13467.0,13416.0,13421.0,13421.0,0.0
2016-12-22,13438.0,13480.0,13378.0,13439.0,13439.0,0.0
2016-12-23,13451.0,13478.0,13371.0,13449.0,13449.0,0.0
2016-12-24,13451.0,13478.0,13371.0,13449.0,13449.0,0.0
2016-12-25,13451.0,13478.0,13371.0,13449.0,13449.0,0.0
2016-12-26,13439.0,13451.0,13378.0,13442.0,13442.0,0.0
2016-12-27,13440.0,13451.0,13378.0,13442.0,13442.0,0.0
2016-12-28,13429.0,13504.0,13328.0,13429.0,13429.0,0.0
2016-12-29,13491.0,13491.0,13443.0,13490.0,13490.0,0.0
2016-12-30,13466.0,13469.0,13378.0,13466.0,13466.0,0.0
2016-12-31,13466.0,13469.0,13378.0,13466.0,13466.0,0.0
2017-01-01,13466.0,13469.0,13378.0,13466.0,13466.0,0.0
2017-01-02,13505.0,13529.0,13495.0,13512.0,13512.0,0.0
2017-01-03,13505.0,13505.0,13318.0,13506.0,13506.0,0.0
2017-01-04,13449.0,13472.0,13338.0,13443.0,13443.0,0.0
2017-01-05,13347.0,13380.0,13278.0,13348.0,13348.0,0.0
2017-01-06,13319.0,13391.0,13310.0,13319.0,13319.0,0.0
2017-01-07,13319.0,13391.0,13310.0,13319.0,13319.0,0.0
2017-01-08,13319.0,13391.0,13310.0,13319.0,13319.0,0.0
2017-01-09,13351.0,13385.0,13281.0,13351.0,13351.0,0.0
2017-01-10,13315.0,13336.0,13264.5,13314.0,13314.0,0.0
2017-01-11,13290.0,13353.0,13271.0,13291.0,13291.0,0.0
2017-01-12,13240.0,13295.0,13230.0,13241.0,13241.0,0.0
2017-01-13,13263.0,13353.0,13258.0,13258.0,13258.0,0.0
2017-01-14,13263.0,13353.0,13258.0,13258.0,13258.0,0.0
2017-01-15,13263.0,13353.0,13258.0,13258.0,13258.0,0.0
2017-01-16,13312.0,13367.0,13312.0,13313.0,13313.0,0.0
2017-01-17,13349.0,13370.0,13296.0,13349.0,13349.0,0.0
2017-01-18,13311.0,13363.0,13309.0,13296.0,13296.0,0.0
2017-01-19,13370.0,13404.0,13349.0,13370.0,13370.0,0.0
2017-01-20,13399.0,13438.0,13356.0,13378.0,13378.0,0.0
2017-01-21,13399.0,13438.0,13356.0,13378.0,13378.0,0.0
