date,open,high,low,close,adj_close,volume
2016-01-01,1.3752000331878662,1.3752000331878662,1.3752000331878662,1.3752000331878662,1.3752000331878662,0.0
2016-01-02,1.3752000331878662,1.3752000331878662,1.3752000331878662,1.3752000331878662,1.3752000331878662,0.0
2016-01-03,1.3752000331878662,1.3752000331878662,1.3752000331878662,1.3752000331878662,1.3752000331878662,0.0
2016-01-04,1.372499942779541,1.3949999809265137,1.3711999654769895,1.3723000288009644,1.3723000288009644,0.0
2016-01-05,1.3920999765396118,1.4017000198364258,1.385699987411499,1.3916000127792358,1.3916000127792358,0.0
2016-01-06,1.396299958229065,1.416800022125244,1.3940999507904053,1.3961000442504885,1.3961000442504885,0.0
2016-01-07,1.4124000072479248,1.4321999549865725,1.410899996757507,1.4124000072479248,1.4124000072479248,0.0
2016-01-08,1.4250999689102173,1.4342000484466553,1.413699984550476,1.4249000549316406,1.4249000549316406,0.0
2016-01-09,1.4250999689102173,1.4342000484466553,1.413699984550476,1.4249000549316406,1.4249000549316406,0.0
2016-01-10,1.4250999689102173,1.4342000484466553,1.413699984550476,1.4249000549316406,1.4249000549316406,0.0
2016-01-11,1.4407999515533447,1.441100001335144,1.4214999675750732,1.4402999877929688,1.4402999877929688,0.0
2016-01-12,1.430799961090088,1.4400999546051023,1.423799991607666,1.4312000274658203,1.4312000274658203,0.0
2016-01-13,1.431399941444397,1.4319000244140625,1.4185999631881714,1.4312000274658203,1.4312000274658203,0.0
2016-01-14,1.44159996509552,1.4470000267028809,1.433899998664856,1.4417999982833862,1.4417999982833862,0.0
2016-01-15,1.4287999868392944,1.4563000202178955,1.4287999868392944,1.4292000532150269,1.4292000532150269,0.0
2016-01-16,1.4287999868392944,1.4563000202178955,1.4287999868392944,1.4292000532150269,1.4292000532150269,0.0
2016-01-17,1.4287999868392944,1.4563000202178955,1.4287999868392944,1.4292000532150269,1.4292000532150269,0.0
2016-01-18,1.457900047302246,1.4589999914169312,1.4437999725341797,1.4574999809265137,1.4574999809265137,0.0
2016-01-19,1.4544999599456787,1.46150004863739,1.437000036239624,1.4536999464035034,1.4536999464035034,0.0
2016-01-20,1.4466999769210815,1.4637000560760498,1.4466999769210815,1.4457000494003296,1.4457000494003296,0.0
2016-01-21,1.4401999711990356,1.4537999629974363,1.437399983406067,1.441499948501587,1.441499948501587,0.0
2016-01-22,1.4251999855041504,1.430799961090088,1.4191999435424805,1.4253000020980835,1.4253000020980835,0.0
2016-01-23,1.4251999855041504,1.430799961090088,1.4191999435424805,1.4253000020980835,1.4253000020980835,0.0
2016-01-24,1.4251999855041504,1.430799961090088,1.4191999435424805,1.4253000020980835,1.4253000020980835,0.0
2016-01-25,1.4282000064849854,1.4347000122070312,1.422700047492981,1.4277499914169312,1.4277499914169312,0.0
2016-01-26,1.4407000541687012,1.4443999528884888,1.4270999431610107,1.441100001335144,1.441100001335144,0.0
2016-01-27,1.4270999431610107,1.4291000366210938,1.4143999814987185,1.4270999431610107,1.4270999431610107,0.0
2016-01-28,1.4256999492645264,1.4264999628067017,1.4033000469207764,1.4253000020980835,1.4253000020980835,0.0
2016-01-29,1.4115999937057495,1.4138000011444092,1.4002000093460083,1.4112000465393066,1.4112000465393066,0.0
2016-01-30,1.4115999937057495,1.4138000011444092,1.4002000093460083,1.4112000465393066,1.4112000465393066,0.0
2016-01-31,1.4115999937057495,1.4138000011444092,1.4002000093460083,1.4112000465393066,1.4112000465393066,0.0
2016-02-01,1.414199948310852,1.419600009918213,1.409999966621399,1.4147000312805176,1.4147000312805176,0.0
2016-02-02,1.4067000150680542,1.4200999736785889,1.402400016784668,1.4062999486923218,1.4062999486923218,0.0
2016-02-03,1.4228999614715576,1.427299976348877,1.4069000482559204,1.4225000143051147,1.4225000143051147,0.0
2016-02-04,1.3968000411987305,1.3968000411987305,1.3805999755859375,1.397699952125549,1.397699952125549,0.0
2016-02-05,1.3889000415802002,1.4107999801635742,1.3863999843597412,1.3890000581741333,1.3890000581741333,0.0
2016-02-06,1.3889000415802002,1.4107999801635742,1.3863999843597412,1.3890000581741333,1.3890000581741333,0.0
2016-02-07,1.3889000415802002,1.4107999801635742,1.3863999843597412,1.3890000581741333,1.3890000581741333,0.0
2016-02-08,1.4112000465393066,1.4178999662399292,1.402500033378601,1.4112000465393066,1.4112000465393066,0.0
2016-02-09,1.4127999544143677,1.4333000183105469,1.4119000434875488,1.412600040435791,1.412600040435791,0.0
2016-02-10,1.4151999950408936,1.4205000400543213,1.403499960899353,1.4149999618530271,1.4149999618530271,0.0
2016-02-11,1.4079999923706057,1.430500030517578,1.3983999490737915,1.4076999425888062,1.4076999425888062,0.0
2016-02-12,1.4033000469207764,1.4151999950408936,1.4026999473571775,1.4036999940872192,1.4036999940872192,0.0
2016-02-13,1.4033000469207764,1.4151999950408936,1.4026999473571775,1.4036999940872192,1.4036999940872192,0.0
2016-02-14,1.4033000469207764,1.4151999950408936,1.4026999473571775,1.4036999940872192,1.4036999940872192,0.0
2016-02-15,1.4050999879837036,1.4057999849319458,1.3942999839782717,1.4050999879837036,1.4050999879837036,0.0
2016-02-16,1.3990999460220337,1.4105000495910645,1.3919999599456787,1.39900004863739,1.39900004863739,0.0
2016-02-17,1.4048999547958374,1.4111000299453735,1.3948999643325806,1.4045000076293943,1.4045000076293943,0.0
2016-02-18,1.3940000534057615,1.4012999534606934,1.3919999599456787,1.3934999704360962,1.3934999704360962,0.0
2016-02-19,1.3983999490737915,1.414180040359497,1.3981000185012815,1.3985999822616575,1.3985999822616575,0.0
2016-02-20,1.3983999490737915,1.414180040359497,1.3981000185012815,1.3985999822616575,1.3985999822616575,0.0
2016-02-21,1.3983999490737915,1.414180040359497,1.3981000185012815,1.3985999822616575,1.3985999822616575,0.0
2016-02-22,1.399399995803833,1.399999976158142,1.381999969482422,1.399999976158142,1.399999976158142,0.0
2016-02-23,1.382200002670288,1.386199951171875,1.3777999877929688,1.382200002670288,1.382200002670288,0.0
2016-02-24,1.3897000551223757,1.398900032043457,1.3866000175476074,1.3897000551223757,1.3897000551223757,0.0
2016-02-25,1.389899969100952,1.3964999914169312,1.385599970817566,1.389899969100952,1.389899969100952,0.0
2016-02-26,1.3813999891281128,1.396299958229065,1.3783999681472778,1.381999969482422,1.381999969482422,0.0
2016-02-27,1.3813999891281128,1.396299958229065,1.3783999681472778,1.381999969482422,1.381999969482422,0.0
2016-02-28,1.3813999891281128,1.396299958229065,1.3783999681472778,1.381999969482422,1.381999969482422,0.0
2016-02-29,1.4026999473571775,1.405900001525879,1.3954999446868896,1.402899980545044,1.402899980545044,0.0
2016-03-01,1.4002000093460083,1.4063999652862549,1.3905999660491943,1.399999976158142,1.399999976158142,0.0
2016-03-02,1.3919999599456787,1.395300030708313,1.3770999908447266,1.3924000263214111,1.3924000263214111,0.0
2016-03-03,1.3724000453948977,1.3729000091552734,1.356899976730347,1.372099995613098,1.372099995613098,0.0
2016-03-04,1.3592000007629397,1.361899971961975,1.3454999923706057,1.3590999841690063,1.3590999841690063,0.0
2016-03-05,1.3592000007629397,1.361899971961975,1.3454999923706057,1.3590999841690063,1.3590999841690063,0.0
2016-03-06,1.3592000007629397,1.361899971961975,1.3454999923706057,1.3590999841690063,1.3590999841690063,0.0
2016-03-07,1.3496999740600586,1.352300047874451,1.3382999897003174,1.349269986152649,1.349269986152649,0.0
2016-03-08,1.3408000469207764,1.3493000268936155,1.3382999897003174,1.3408000469207764,1.3408000469207764,0.0
2016-03-09,1.3450000286102295,1.3487999439239502,1.3313000202178955,1.3451999425888062,1.3451999425888062,0.0
2016-03-10,1.3387000560760498,1.3431999683380127,1.3321000337600708,1.3385000228881836,1.3385000228881836,0.0
2016-03-11,1.3406000137329102,1.3423000574111938,1.3187999725341797,1.3401000499725342,1.3401000499725342,0.0
2016-03-12,1.3406000137329102,1.3423000574111938,1.3187999725341797,1.3401000499725342,1.3401000499725342,0.0
2016-03-13,1.3406000137329102,1.3423000574111938,1.3187999725341797,1.3401000499725342,1.3401000499725342,0.0
2016-03-14,1.322100043296814,1.333799958229065,1.3166999816894531,1.3221999406814575,1.3221999406814575,0.0
2016-03-15,1.329800009727478,1.3427000045776367,1.3281999826431274,1.3295999765396118,1.3295999765396118,0.0
2016-03-16,1.340000033378601,1.348099946975708,1.337399959564209,1.339900016784668,1.339900016784668,0.0
2016-03-17,1.3253999948501587,1.3253999948501587,1.3066999912261963,1.3250000476837158,1.3250000476837158,0.0
2016-03-18,1.307800054550171,1.314900040626526,1.3015999794006348,1.3071999549865725,1.3071999549865725,0.0
2016-03-19,1.307800054550171,1.314900040626526,1.3015999794006348,1.3071999549865725,1.3071999549865725,0.0
2016-03-20,1.307800054550171,1.314900040626526,1.3015999794006348,1.3071999549865725,1.3071999549865725,0.0
2016-03-21,1.3166999816894531,1.3208999633789062,1.3107999563217163,1.3162000179290771,1.3162000179290771,0.0
2016-03-22,1.3209999799728394,1.323799967765808,1.3086999654769895,1.3207000494003296,1.3207000494003296,0.0
2016-03-23,1.3122999668121338,1.3277000188827517,1.3072999715805054,1.3122999668121338,1.3122999668121338,0.0
2016-03-24,1.3271000385284424,1.336899995803833,1.3270000219345093,1.327399969100952,1.327399969100952,0.0
2016-03-25,1.3284000158309937,1.3315999507904053,1.3264000415802002,1.32860004901886,1.32860004901886,0.0
2016-03-26,1.3284000158309937,1.3315999507904053,1.3264000415802002,1.32860004901886,1.32860004901886,0.0
2016-03-27,1.3284000158309937,1.3315999507904053,1.3264000415802002,1.32860004901886,1.32860004901886,0.0
2016-03-28,1.3325999975204468,1.333899974822998,1.3229000568389893,1.3322999477386477,1.3322999477386477,0.0
2016-03-29,1.323799967765808,1.3313000202178955,1.3205000162124634,1.323300004005432,1.323300004005432,0.0
2016-03-30,1.3091000318527222,1.3128999471664429,1.297700047492981,1.308899998664856,1.308899998664856,0.0
2016-03-31,1.305500030517578,1.309399962425232,1.294800043106079,1.305299997329712,1.305299997329712,0.0
2016-04-01,1.3037999868392944,1.3152999877929688,1.299399971961975,1.3037999868392944,1.3037999868392944,0.0
2016-04-02,1.3037999868392944,1.3152999877929688,1.299399971961975,1.3037999868392944,1.3037999868392944,0.0
2016-04-03,1.3037999868392944,1.3152999877929688,1.299399971961975,1.3037999868392944,1.3037999868392944,0.0
2016-04-04,1.3041000366210938,1.315400004386902,1.302899956703186,1.3040000200271606,1.3040000200271606,0.0
2016-04-05,1.315999984741211,1.3312000036239624,1.3112000226974487,1.3157999515533447,1.3157999515533447,0.0
2016-04-06,1.3252999782562256,1.327299952507019,1.312800049781799,1.3251999616622925,1.3251999616622925,0.0
2016-04-07,1.3137999773025513,1.3344000577926636,1.309399962425232,1.3136999607086182,1.3136999607086182,0.0
2016-04-08,1.3305000066757202,1.3313000202178955,1.319100022315979,1.330899953842163,1.330899953842163,0.0
2016-04-09,1.3305000066757202,1.3313000202178955,1.319100022315979,1.330899953842163,1.330899953842163,0.0
2016-04-10,1.3305000066757202,1.3313000202178955,1.319100022315979,1.330899953842163,1.330899953842163,0.0
